,specie,specieCode,genus,organismCode,antibiotic,antibioticCode,gram,resistance
1793,streptococcus,A_STREPTOCOCCUS,streptococcus parasanguis,SPARAS,mls markers,AMLS,p,1.0
1794,streptococcus,A_STREPTOCOCCUS,streptococcus parasanguis,SPARAS,nitrofurantoin,ANIT,p,0.0
1795,streptococcus,A_STREPTOCOCCUS,streptococcus parasanguis,SPARAS,penicillin,APEN,p,0.0
1796,streptococcus,A_STREPTOCOCCUS,streptococcus parasanguis,SPARAS,tetracycline,ATET,p,0.0
1797,streptococcus,A_STREPTOCOCCUS,streptococcus parasanguis,SPARAS,trimethoprim,ATRI,p,1.0
1798,streptococcus,A_STREPTOCOCCUS,streptococcus pyogenes,SPYO,augmentin,AAUG,p,0.0
1799,streptococcus,A_STREPTOCOCCUS,streptococcus pyogenes,SPYO,cephalexin,ACELX,p,0.0
1800,streptococcus,A_STREPTOCOCCUS,streptococcus pyogenes,SPYO,ciprofloxacin,ACIP,p,0.0
1801,streptococcus,A_STREPTOCOCCUS,streptococcus pyogenes,SPYO,gentamicin,AGEN,p,0.0
1802,streptococcus,A_STREPTOCOCCUS,streptococcus pyogenes,SPYO,nitrofurantoin,ANIT,p,0.0
1803,streptococcus,A_STREPTOCOCCUS,streptococcus pyogenes,SPYO,trimethoprim,ATRI,p,0.0
1804,streptococcus,A_STREPTOCOCCUS,streptococcus salivarius,SSAL,amoxycillin,AAMO,p,0.0
1805,streptococcus,A_STREPTOCOCCUS,streptococcus salivarius,SSAL,augmentin,AAUG,p,0.0
1806,streptococcus,A_STREPTOCOCCUS,streptococcus salivarius,SSAL,cephalexin,ACELX,p,0.0
1807,streptococcus,A_STREPTOCOCCUS,streptococcus salivarius,SSAL,nitrofurantoin,ANIT,p,0.0
1808,streptococcus,A_STREPTOCOCCUS,streptococcus salivarius,SSAL,trimethoprim,ATRI,p,1.0
1809,streptococcus,A_STREPTOCOCCUS,streptococcus salivarius,SSAL,vancomycin,AVAN,p,0.0
1810,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,amoxycillin,AAMO,p,0.0
1811,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,augmentin,AAUG,p,0.0
1812,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,cephalexin,ACELX,p,0.1
1813,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,ciprofloxacin,ACIP,p,0.714285714286
1814,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,clindamycin,ACLI,p,0.25
1815,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,erythromycin,AERY,p,0.222222222222
1816,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,gentamicin,AGEN,p,0.0
1817,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,nitrofurantoin,ANIT,p,0.0625
1818,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,penicillin,APEN,p,0.0
1819,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,teicoplanin,ATEI,p,0.0
1820,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,tetracycline,ATET,p,0.8
1821,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,trimethoprim,ATRI,p,0.529411764706
1822,streptococcus,A_STREPTOCOCCUS,streptococcus sp.,STREP,vancomycin,AVAN,p,0.0
1823,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,amoxycillin,AAMO,p,0.0
1824,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,augmentin,AAUG,p,0.0
1825,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,cephalexin,ACELX,p,0.0
1826,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,ciprofloxacin,ACIP,p,0.0
1827,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,clindamycin,ACLI,p,1.0
1828,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,erythromycin,AERY,p,1.0
1829,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,gentamicin,AGEN,p,0.0
1830,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,levofloxacin,ALEV,p,0.0
1831,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,mls markers,AMLS,p,0.0
1832,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,moxifloxacin,AMOX,p,0.0
1833,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,nitrofurantoin,ANIT,p,0.0
1834,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,penicillin,APEN,p,0.0
1835,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,teicoplanin,ATEI,p,0.0
1836,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,tetracycline,ATET,p,1.0
1837,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,trimethoprim,ATRI,p,0.0
1838,streptococcus,A_STREPTOCOCCUS,viridans streptococcus,VIRST,vancomycin,AVAN,p,0.0
1839,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,amikacin,AAMI,,1.0
1840,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,augmentin,AAUG,,1.0
1841,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,aztreonam,AAZT,,1.0
1842,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,ceftazidime,ACAZ,,1.0
1843,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,cephalexin,ACELX,,1.0
1844,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,ciprofloxacin,ACIP,,1.0
1845,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,colistin sulphate,ACOL,,0.0
1846,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,gentamicin,AGEN,,1.0
1847,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,imipenem,AIMP,,0.0
1848,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,meropenem,AMER,,0.0
1849,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,nitrofurantoin,ANIT,,1.0
1850,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,tazocin,ATAZ,,1.0
1851,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,tobramycin,ATOB,,1.0
1852,comamonas,M_COMAMONAS,comamonas testosteroni,A_CTESTOSTE,trimethoprim,ATRI,,1.0
1853,delftia,M_DELFTIA,delftia acidovorans,DACI,amikacin,AAMI,,1.0
1854,delftia,M_DELFTIA,delftia acidovorans,DACI,amp c markers,AAMPC,,1.0
1855,delftia,M_DELFTIA,delftia acidovorans,DACI,augmentin,AAUG,,0.0
1856,delftia,M_DELFTIA,delftia acidovorans,DACI,ceftazidime,ACAZ,,0.0
1857,delftia,M_DELFTIA,delftia acidovorans,DACI,cephalexin,ACELX,,0.0
1858,delftia,M_DELFTIA,delftia acidovorans,DACI,ciprofloxacin,ACIP,,0.0
1859,delftia,M_DELFTIA,delftia acidovorans,DACI,colistin sulphate,ACOL,,1.0
1860,delftia,M_DELFTIA,delftia acidovorans,DACI,cefotaxime,ACTX,,0.0
1861,delftia,M_DELFTIA,delftia acidovorans,DACI,cefoxitin,ACXT,,0.0
1862,delftia,M_DELFTIA,delftia acidovorans,DACI,ertapenem,AERT,,0.0
1863,delftia,M_DELFTIA,delftia acidovorans,DACI,esbl markers,AESBL,,1.0
1864,delftia,M_DELFTIA,delftia acidovorans,DACI,gentamicin,AGEN,,1.0
1865,delftia,M_DELFTIA,delftia acidovorans,DACI,mecillinam,AMEC,,1.0
1866,delftia,M_DELFTIA,delftia acidovorans,DACI,meropenem,AMER,,0.0
1867,delftia,M_DELFTIA,delftia acidovorans,DACI,nitrofurantoin,ANIT,,1.0
1868,delftia,M_DELFTIA,delftia acidovorans,DACI,tazocin,ATAZ,,0.0
1869,delftia,M_DELFTIA,delftia acidovorans,DACI,temocillin,ATEM,,0.0
1870,delftia,M_DELFTIA,delftia acidovorans,DACI,trimethoprim,ATRI,,1.0
1871,morganella,M_MORGANELLA,morganella morganii,MMOR,amikacin,AAMI,,0.00140056022409
1872,morganella,M_MORGANELLA,morganella morganii,MMOR,amoxycillin,AAMO,,0.5
1873,morganella,M_MORGANELLA,morganella morganii,MMOR,amp c markers,AAMPC,,0.225382932166
1874,morganella,M_MORGANELLA,morganella morganii,MMOR,augmentin,AAUG,,0.973282442748
1875,morganella,M_MORGANELLA,morganella morganii,MMOR,aztreonam,AAZT,,0.0
1876,morganella,M_MORGANELLA,morganella morganii,MMOR,ceftazidime,ACAZ,,0.150837988827
1877,morganella,M_MORGANELLA,morganella morganii,MMOR,cephalexin,ACELX,,0.974457215837
1878,morganella,M_MORGANELLA,morganella morganii,MMOR,ciprofloxacin,ACIP,,0.256997455471
1879,morganella,M_MORGANELLA,morganella morganii,MMOR,colistin sulphate,ACOL,,0.942006269592
1880,morganella,M_MORGANELLA,morganella morganii,MMOR,cefotaxime,ACTX,,0.117318435754
1881,morganella,M_MORGANELLA,morganella morganii,MMOR,cefuroxime,ACXM,,0.891891891892
1882,morganella,M_MORGANELLA,morganella morganii,MMOR,cefoxitin,ACXT,,0.665734265734
1883,morganella,M_MORGANELLA,morganella morganii,MMOR,ertapenem,AERT,,0.00291545189504
1884,morganella,M_MORGANELLA,morganella morganii,MMOR,esbl markers,AESBL,,0.9427860696520001
1885,morganella,M_MORGANELLA,morganella morganii,MMOR,fosfomycin,AFOS,,1.0
1886,morganella,M_MORGANELLA,morganella morganii,MMOR,gentamicin,AGEN,,0.177522349936
1887,morganella,M_MORGANELLA,morganella morganii,MMOR,imipenem,AIMP,,0.03125
1888,morganella,M_MORGANELLA,morganella morganii,MMOR,mecillinam,AMEC,,0.525862068966
1889,morganella,M_MORGANELLA,morganella morganii,MMOR,meropenem,AMER,,0.0014025245441800002
1890,morganella,M_MORGANELLA,morganella morganii,MMOR,nitrofurantoin,ANIT,,0.8962386511020001
1891,morganella,M_MORGANELLA,morganella morganii,MMOR,tazocin,ATAZ,,0.00559440559441
1892,morganella,M_MORGANELLA,morganella morganii,MMOR,temocillin,ATEM,,0.00437317784257
1893,morganella,M_MORGANELLA,morganella morganii,MMOR,tigecycline,ATIG,,0.0
1894,morganella,M_MORGANELLA,morganella morganii,MMOR,tobramycin,ATOB,,0.0
1895,morganella,M_MORGANELLA,morganella morganii,MMOR,trimethoprim,ATRI,,0.6073697585769999
1896,morganella,M_MORGANELLA,morganella morganii,MMOR,vancomycin,AVAN,,0.0
1897,morganella,M_MORGANELLA,morganella morganii,MMOR,cefpodoxime,A_CEFPODOX,,0.192307692308
1898,morganella,M_MORGANELLA,morganella morganii,MMOR,sulphamethoxazole,A_SULPHAME,,0.0
1899,morganella,M_MORGANELLA,morganella morganii,MMOR,timentin,A_TIMENTIN,,0.0
