,DATE,MICROORGANISM,ANTIMICROBIAL,SENSITIVITY
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
7,Q3 2011,E. Coli,G3 CEPHALOSPORINS,sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
8,Q3 2011,E. Coli,"QUINOLONES, SYSTEMIC",sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
9,Q3 2011,E. Coli,SULFA & TRIMETH COMB,sensitive
