species,year,Conditioning_Resistant,Antibiotic_1,Antibiotic_2,S1S2,S1R2,R1S2,R1R2,MIS
P. mirabilis,2017/18,AMPICILLIN,CEFAZOLIN,TOBRAMYCIN,254,53,88,51,0.168646964
P. mirabilis,2017/18,AMPICILLIN,CEFTAZIDIME,CEFTRIAXONE,633,22,6,36,0.212972603
P. mirabilis,2017/18,AMPICILLIN,CEFTAZIDIME,CEFUROXIME,232,28,1,5,0.0730807
P. mirabilis,2017/18,AMPICILLIN,CEFTAZIDIME,CIPROFLOXACIN,287,375,20,22,-0.009589951
P. mirabilis,2017/18,AMPICILLIN,CEFTAZIDIME,GENTAMICIN,544,121,35,7,-0.003391292
P. mirabilis,2017/18,AMPICILLIN,CEFTAZIDIME,LEVOFLOXACIN,238,267,20,21,-0.004590231
P. mirabilis,2017/18,AMPICILLIN,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,649,2,33,8,0.054989262
P. mirabilis,2017/18,AMPICILLIN,CEFTAZIDIME,SULFA_TRIMETHOPRIM,247,416,29,13,-0.071266019
P. mirabilis,2017/18,AMPICILLIN,CEFTAZIDIME,TOBRAMYCIN,395,90,18,3,-0.006639082
P. mirabilis,2017/18,AMPICILLIN,CEFTRIAXONE,CEFUROXIME,224,19,5,11,0.160602651
P. mirabilis,2017/18,AMPICILLIN,CEFTRIAXONE,CIPROFLOXACIN,319,440,37,30,-0.039445627
P. mirabilis,2017/18,AMPICILLIN,CEFTRIAXONE,GENTAMICIN,633,129,52,15,0.016590836
P. mirabilis,2017/18,AMPICILLIN,CEFTRIAXONE,LEVOFLOXACIN,224,266,29,21,-0.04124623
P. mirabilis,2017/18,AMPICILLIN,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,746,3,57,8,0.043228012
P. mirabilis,2017/18,AMPICILLIN,CEFTRIAXONE,SULFA_TRIMETHOPRIM,276,484,43,24,-0.083370135
P. mirabilis,2017/18,AMPICILLIN,CEFTRIAXONE,TOBRAMYCIN,437,95,33,8,0.004430538
P. mirabilis,2017/18,AMPICILLIN,CEFUROXIME,CIPROFLOXACIN,93,197,18,15,-0.083693633
P. mirabilis,2017/18,AMPICILLIN,CEFUROXIME,GENTAMICIN,206,84,25,8,-0.017137794
P. mirabilis,2017/18,AMPICILLIN,CEFUROXIME,LEVOFLOXACIN,43,85,11,4,-0.148469443
P. mirabilis,2017/18,AMPICILLIN,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,266,3,31,0,0.006433061
P. mirabilis,2017/18,AMPICILLIN,CEFUROXIME,SULFA_TRIMETHOPRIM,69,221,18,15,-0.116666242
P. mirabilis,2017/18,AMPICILLIN,CEFUROXIME,TOBRAMYCIN,208,73,26,7,-0.017688194
P. mirabilis,2017/18,AMPICILLIN,CIPROFLOXACIN,GENTAMICIN,306,73,463,105,-0.007449771
P. mirabilis,2017/18,AMPICILLIN,CIPROFLOXACIN,LEVOFLOXACIN,256,1,15,331,0.707539543
P. mirabilis,2017/18,AMPICILLIN,CIPROFLOXACIN,PIPERACILLIN_TAZOBACTAM,360,8,546,3,-0.015573266
P. mirabilis,2017/18,AMPICILLIN,CIPROFLOXACIN,SULFA_TRIMETHOPRIM,260,119,80,487,0.497412332
P. mirabilis,2017/18,AMPICILLIN,CIPROFLOXACIN,TOBRAMYCIN,267,52,259,81,0.074830199
P. mirabilis,2017/18,AMPICILLIN,GENTAMICIN,LEVOFLOXACIN,217,270,54,63,-0.009971122
P. mirabilis,2017/18,AMPICILLIN,GENTAMICIN,PIPERACILLIN_TAZOBACTAM,732,10,177,1,-0.004577948
P. mirabilis,2017/18,AMPICILLIN,GENTAMICIN,SULFA_TRIMETHOPRIM,301,468,39,140,0.103458333
P. mirabilis,2017/18,AMPICILLIN,GENTAMICIN,TOBRAMYCIN,499,14,27,121,0.508278155
P. mirabilis,2017/18,AMPICILLIN,LEVOFLOXACIN,PIPERACILLIN_TAZOBACTAM,254,6,323,2,-0.016449577
P. mirabilis,2017/18,AMPICILLIN,LEVOFLOXACIN,SULFA_TRIMETHOPRIM,183,88,55,278,0.480752025
P. mirabilis,2017/18,AMPICILLIN,LEVOFLOXACIN,TOBRAMYCIN,189,38,130,41,0.071067582
P. mirabilis,2017/18,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,SULFA_TRIMETHOPRIM,320,587,8,3,-0.017849031
P. mirabilis,2017/18,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,TOBRAMYCIN,492,134,7,1,-0.004230817
P. mirabilis,2017/18,AMPICILLIN,SULFA_TRIMETHOPRIM,TOBRAMYCIN,233,30,293,105,0.139433859
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,AMPICILLIN,CEFAZOLIN,0,1,61,92,-0.004925111
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,AMPICILLIN,CEFTAZIDIME,1,0,151,24,-0.01368464
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,AMPICILLIN,CEFTRIAXONE,1,0,168,44,-0.006977626
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,AMPICILLIN,CEFUROXIME,1,0,102,18,-0.017844169
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,AMPICILLIN,CIPROFLOXACIN,1,0,126,139,0.008327637
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,AMPICILLIN,GENTAMICIN,1,0,155,111,0.003667615
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,AMPICILLIN,LEVOFLOXACIN,0,0,117,88,-0.002664112
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,1,0,242,6,-0.019209689
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,AMPICILLIN,SULFA_TRIMETHOPRIM,1,0,124,142,0.008705764
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,AMPICILLIN,TOBRAMYCIN,1,0,117,74,0.003306849
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFAZOLIN,CEFTRIAXONE,35,0,46,19,0.221398186
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFAZOLIN,CIPROFLOXACIN,26,35,38,55,0.016870628
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFAZOLIN,GENTAMICIN,35,26,43,50,0.106347197
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFAZOLIN,LEVOFLOXACIN,25,20,23,41,0.189306221
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,56,0,80,2,0.01740552
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFAZOLIN,SULFA_TRIMETHOPRIM,30,31,39,54,0.069310065
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTAZIDIME,CEFTRIAXONE,138,14,2,22,0.380265674
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTAZIDIME,CIPROFLOXACIN,84,67,10,14,0.066009609
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTAZIDIME,GENTAMICIN,101,51,15,9,0.018679778
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTAZIDIME,LEVOFLOXACIN,90,54,12,12,0.061576048
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,150,0,21,3,0.082065492
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTAZIDIME,SULFA_TRIMETHOPRIM,81,71,10,14,0.054641557
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTAZIDIME,TOBRAMYCIN,85,34,7,5,0.044411299
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTRIAXONE,CIPROFLOXACIN,90,80,23,22,0.012117052
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTRIAXONE,GENTAMICIN,111,60,29,16,0.003087768
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTRIAXONE,LEVOFLOXACIN,84,55,22,16,0.017131523
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,168,2,39,4,0.056480851
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTRIAXONE,SULFA_TRIMETHOPRIM,88,83,21,24,0.031623635
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFTRIAXONE,TOBRAMYCIN,79,40,19,10,0.00548357
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFUROXIME,CIPROFLOXACIN,40,66,10,8,-0.088830581
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFUROXIME,GENTAMICIN,52,54,12,6,-0.086521905
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,94,2,15,2,0.054936738
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFUROXIME,SULFA_TRIMETHOPRIM,39,67,8,10,-0.03818241
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CEFUROXIME,TOBRAMYCIN,50,43,10,5,-0.061119844
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,GENTAMICIN,96,33,60,81,0.311575364
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,LEVOFLOXACIN,100,0,17,88,0.670859546
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,PIPERACILLIN_TAZOBACTAM,121,3,124,3,-0.000571433
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,SULFA_TRIMETHOPRIM,100,29,25,116,0.556559877
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,TOBRAMYCIN,70,25,47,50,0.249015447
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,GENTAMICIN,LEVOFLOXACIN,87,36,30,53,0.327059429
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,GENTAMICIN,PIPERACILLIN_TAZOBACTAM,149,4,97,2,-0.00562392
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,GENTAMICIN,SULFA_TRIMETHOPRIM,96,61,29,85,0.339045814
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,GENTAMICIN,TOBRAMYCIN,99,3,19,72,0.648202553
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,PIPERACILLIN_TAZOBACTAM,111,4,87,1,-0.022122525
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,SULFA_TRIMETHOPRIM,85,32,15,74,0.513946036
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,TOBRAMYCIN,74,26,25,34,0.292330651
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,SULFA_TRIMETHOPRIM,120,126,3,3,-0.00113389
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,TOBRAMYCIN,106,65,2,3,0.024485387
P. mirabilis,2015/16,AMPICILLIN_SULBACTAM,SULFA_TRIMETHOPRIM,TOBRAMYCIN,64,21,54,54,0.245136095
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMOXICILLIN_CLAVULANATE,AMPICILLIN,2,104,0,16,-0.014388229
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMOXICILLIN_CLAVULANATE,CEFTAZIDIME,86,4,14,1,0.01125211
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMOXICILLIN_CLAVULANATE,CIPROFLOXACIN,63,43,13,3,-0.095543585
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMOXICILLIN_CLAVULANATE,GENTAMICIN,59,47,14,2,-0.135833625
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMOXICILLIN_CLAVULANATE,PIPERACILLIN_TAZOBACTAM,97,2,14,0,0.016457304
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMOXICILLIN_CLAVULANATE,SULFA_TRIMETHOPRIM,42,64,11,5,-0.131673887
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMOXICILLIN_CLAVULANATE,TOBRAMYCIN,65,41,14,2,-0.111803668
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,AZTREONAM,2,0,143,3,-0.029261856
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,CEFAZOLIN,3,0,107,142,0.02761624
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,CEFTAZIDIME,2,0,263,30,-0.008398316
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,CEFTRIAXONE,2,0,262,53,-0.00406724
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,CEFUROXIME,3,0,118,26,-0.001943373
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,CIPROFLOXACIN,1,2,203,148,-0.008223103
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,GENTAMICIN,2,1,205,148,0.002843874
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,LEVOFLOXACIN,0,1,156,93,-0.013738702
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,1,0,335,11,-0.013334041
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,SULFA_TRIMETHOPRIM,1,2,159,192,-0.003978447
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AMPICILLIN,TOBRAMYCIN,2,1,169,106,0.002209351
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AZTREONAM,CEFAZOLIN,48,79,1,2,0.003998056
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AZTREONAM,CEFTAZIDIME,102,2,2,1,0.045829323
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AZTREONAM,CEFTRIAXONE,100,10,1,2,0.070002039
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AZTREONAM,CEFUROXIME,110,21,1,2,0.048911713
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AZTREONAM,CIPROFLOXACIN,74,72,0,3,0.037457549
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AZTREONAM,GENTAMICIN,66,81,0,3,0.030179447
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AZTREONAM,PIPERACILLIN_TAZOBACTAM,143,3,3,0,0.027254551
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AZTREONAM,SULFA_TRIMETHOPRIM,58,89,1,2,0.004761559
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,AZTREONAM,TOBRAMYCIN,73,72,1,2,0.013383928
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFAZOLIN,CEFTAZIDIME,86,0,95,18,0.134929934
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFAZOLIN,CEFTRIAXONE,97,0,85,31,0.227702587
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFAZOLIN,CEFUROXIME,42,2,70,21,0.149605701
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFAZOLIN,CIPROFLOXACIN,57,53,72,70,0.010959524
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFAZOLIN,GENTAMICIN,66,44,72,70,0.091268277
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFAZOLIN,LEVOFLOXACIN,35,26,49,47,0.060132191
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,105,1,133,5,0.025048778
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFAZOLIN,SULFA_TRIMETHOPRIM,38,71,63,79,-0.093114051
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFAZOLIN,TOBRAMYCIN,47,32,50,48,0.083614447
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTAZIDIME,CEFTRIAXONE,237,21,3,27,0.312614008
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTAZIDIME,CEFUROXIME,92,22,1,4,0.102855347
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTAZIDIME,CIPROFLOXACIN,164,99,17,13,0.021017371
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTAZIDIME,GENTAMICIN,158,107,23,7,-0.060602868
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTAZIDIME,LEVOFLOXACIN,135,66,16,13,0.053431839
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,255,2,22,8,0.112800286
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTAZIDIME,SULFA_TRIMETHOPRIM,122,141,22,8,-0.09715514
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTAZIDIME,TOBRAMYCIN,144,75,13,3,-0.037858212
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTRIAXONE,CEFUROXIME,88,15,5,9,0.22026693
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTRIAXONE,CIPROFLOXACIN,160,104,33,20,-0.009222487
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTRIAXONE,GENTAMICIN,161,105,38,15,-0.061057256
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTRIAXONE,LEVOFLOXACIN,120,65,27,14,-0.0058673
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,256,3,44,8,0.087176053
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTRIAXONE,SULFA_TRIMETHOPRIM,119,145,34,19,-0.105528659
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFTRIAXONE,TOBRAMYCIN,133,72,27,8,-0.059747792
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFUROXIME,CIPROFLOXACIN,57,66,16,10,-0.087165004
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFUROXIME,GENTAMICIN,49,74,18,8,-0.167431738
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,116,3,24,0,0.003183587
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFUROXIME,SULFA_TRIMETHOPRIM,45,78,14,12,-0.099915877
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CEFUROXIME,TOBRAMYCIN,54,62,19,7,-0.155500329
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,GENTAMICIN,144,61,64,87,0.269270016
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,LEVOFLOXACIN,150,0,6,94,0.692321434
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,PIPERACILLIN_TAZOBACTAM,191,8,145,3,-0.019100359
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,SULFA_TRIMETHOPRIM,140,65,21,129,0.495404927
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,TOBRAMYCIN,124,45,47,61,0.281300157
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,GENTAMICIN,LEVOFLOXACIN,108,39,48,55,0.258163786
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,GENTAMICIN,PIPERACILLIN_TAZOBACTAM,191,10,147,1,-0.038526812
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,GENTAMICIN,SULFA_TRIMETHOPRIM,128,79,33,116,0.373401404
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,GENTAMICIN,TOBRAMYCIN,150,4,21,103,0.669233897
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,PIPERACILLIN_TAZOBACTAM,144,6,90,2,-0.016805707
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,SULFA_TRIMETHOPRIM,104,52,14,80,0.456678634
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,TOBRAMYCIN,95,35,27,34,0.249866995
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,SULFA_TRIMETHOPRIM,148,188,8,3,-0.034750193
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,TOBRAMYCIN,156,105,7,1,-0.029861205
P. mirabilis,2017/18,AMPICILLIN_SULBACTAM,SULFA_TRIMETHOPRIM,TOBRAMYCIN,102,25,69,82,0.333473657
P. mirabilis,2015/16,CIPROFLOXACIN,AMOXICILLIN_CLAVULANATE,AMPICILLIN,126,77,0,2,0.027613162
P. mirabilis,2015/16,CIPROFLOXACIN,AMOXICILLIN_CLAVULANATE,AMPICILLIN_SULBACTAM,183,20,0,2,0.056702556
P. mirabilis,2015/16,CIPROFLOXACIN,AMOXICILLIN_CLAVULANATE,CEFAZOLIN,138,8,1,1,0.030080096
P. mirabilis,2015/16,CIPROFLOXACIN,AMOXICILLIN_CLAVULANATE,CEFTAZIDIME,163,4,0,0,0.029821287
P. mirabilis,2015/16,CIPROFLOXACIN,AMOXICILLIN_CLAVULANATE,CEFTRIAXONE,162,5,0,0,0.028824535
P. mirabilis,2015/16,CIPROFLOXACIN,AMOXICILLIN_CLAVULANATE,GENTAMICIN,162,41,1,1,0.012358234
P. mirabilis,2015/16,CIPROFLOXACIN,AMOXICILLIN_CLAVULANATE,LEVOFLOXACIN,9,144,0,0,-0.027216806
P. mirabilis,2015/16,CIPROFLOXACIN,AMOXICILLIN_CLAVULANATE,PIPERACILLIN_TAZOBACTAM,165,0,0,0,0.036007708
P. mirabilis,2015/16,CIPROFLOXACIN,AMOXICILLIN_CLAVULANATE,SULFA_TRIMETHOPRIM,76,127,0,2,0.009212043
P. mirabilis,2015/16,CIPROFLOXACIN,AMOXICILLIN_CLAVULANATE,TOBRAMYCIN,146,35,1,0,0.009076936
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,AMPICILLIN_SULBACTAM,486,0,336,139,0.250462071
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,AZTREONAM,174,4,191,7,0.012754899
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,CEFAZOLIN,452,7,289,72,0.16969265
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,CEFTAZIDIME,331,0,275,21,0.063821023
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,CEFTRIAXONE,373,2,328,34,0.080417775
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,CEFUROXIME,184,1,184,9,0.038304659
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,GENTAMICIN,525,50,400,106,0.120798048
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,LEVOFLOXACIN,58,329,29,332,0.068747719
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,462,0,442,3,0.006567884
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,SULFA_TRIMETHOPRIM,360,215,86,419,0.433270122
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN,TOBRAMYCIN,283,24,224,75,0.16836161
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN_SULBACTAM,AZTREONAM,260,5,60,5,0.03948811
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN_SULBACTAM,CEFAZOLIN,598,15,35,55,0.281842473
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN_SULBACTAM,CEFTAZIDIME,538,7,67,14,0.082272678
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN_SULBACTAM,CEFTRIAXONE,576,10,80,22,0.11180601
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN_SULBACTAM,CEFUROXIME,313,2,66,8,0.067552517
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN_SULBACTAM,GENTAMICIN,778,60,60,81,0.264677473
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,70,573,17,88,-0.026367418
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,678,0,124,3,0.017626425
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN_SULBACTAM,SULFA_TRIMETHOPRIM,389,447,25,116,0.136074668
P. mirabilis,2015/16,CIPROFLOXACIN,AMPICILLIN_SULBACTAM,TOBRAMYCIN,410,40,47,50,0.261186412
P. mirabilis,2015/16,CIPROFLOXACIN,AZTREONAM,CEFAZOLIN,150,30,1,3,0.0542444
P. mirabilis,2015/16,CIPROFLOXACIN,AZTREONAM,CEFTAZIDIME,170,1,5,3,0.083146809
P. mirabilis,2015/16,CIPROFLOXACIN,AZTREONAM,CEFTRIAXONE,257,8,5,5,0.084263023
P. mirabilis,2015/16,CIPROFLOXACIN,AZTREONAM,CEFUROXIME,257,5,6,3,0.053340629
P. mirabilis,2015/16,CIPROFLOXACIN,AZTREONAM,GENTAMICIN,316,62,8,3,0.012519191
P. mirabilis,2015/16,CIPROFLOXACIN,AZTREONAM,LEVOFLOXACIN,50,200,2,6,-0.006126009
P. mirabilis,2015/16,CIPROFLOXACIN,AZTREONAM,PIPERACILLIN_TAZOBACTAM,318,1,10,1,0.015740342
P. mirabilis,2015/16,CIPROFLOXACIN,AZTREONAM,SULFA_TRIMETHOPRIM,134,243,5,6,-0.011037571
P. mirabilis,2015/16,CIPROFLOXACIN,AZTREONAM,TOBRAMYCIN,316,47,7,3,0.019305018
P. mirabilis,2015/16,CIPROFLOXACIN,CEFAZOLIN,CEFTAZIDIME,360,0,21,14,0.154612902
P. mirabilis,2015/16,CIPROFLOXACIN,CEFAZOLIN,CEFTRIAXONE,420,1,35,20,0.16239425
P. mirabilis,2015/16,CIPROFLOXACIN,CEFAZOLIN,CEFUROXIME,164,1,36,4,0.063380443
P. mirabilis,2015/16,CIPROFLOXACIN,CEFAZOLIN,GENTAMICIN,668,73,35,44,0.17515204
P. mirabilis,2015/16,CIPROFLOXACIN,CEFAZOLIN,LEVOFLOXACIN,51,409,0,55,0.032089199
P. mirabilis,2015/16,CIPROFLOXACIN,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,579,0,67,1,0.012244034
P. mirabilis,2015/16,CIPROFLOXACIN,CEFAZOLIN,SULFA_TRIMETHOPRIM,341,399,15,64,0.090653526
P. mirabilis,2015/16,CIPROFLOXACIN,CEFAZOLIN,TOBRAMYCIN,267,38,19,30,0.244628899
P. mirabilis,2015/16,CIPROFLOXACIN,CEFTAZIDIME,CEFTRIAXONE,601,6,0,21,0.159673246
P. mirabilis,2015/16,CIPROFLOXACIN,CEFTAZIDIME,CEFUROXIME,176,3,0,4,0.127746451
P. mirabilis,2015/16,CIPROFLOXACIN,CEFTAZIDIME,GENTAMICIN,539,68,11,10,0.053427982
P. mirabilis,2015/16,CIPROFLOXACIN,CEFTAZIDIME,LEVOFLOXACIN,52,536,2,19,-0.000913051
P. mirabilis,2015/16,CIPROFLOXACIN,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,594,0,19,2,0.025665626
